"School","Img","Name","Rarity","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","Uses","Max","Orb 1 Required","1-R1","1-R2","1-R3","1-R4","1-R5","Orb 2 Required","2-R1","2-R2","2-R3","2-R4","2-R5","Orb 3 Required","3-R1","3-R2","3-R3","3-R4","3-R5","Orb 4 Required","4-R1","4-R2","4-R3","4-R4","4-R5","Introducing Event","Name (JP)","ID","GL","✓"
"White Magic","","Dispel","3","WHT","Single","","","","1.50","Removes positive effects","Y","Random enemy with status","65","2","10","White","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Holy","3","6","12","18","30","","","","","","","Man in Black","デスペル","30121171","✓","✓"
"White Magic","","Berserk","3","WHT","Single","","","","1.50","Causes [Berserk] (50%)","Y","Random enemy without status","65","2","10","White","5","10","20","30","50","Non-Elemental","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #4","バーサク","30121181","✓","✓"
"White Magic","","Water of Might","3","WHT","Single","","","","1.65","[ATK +30%] for 25 seconds","Y","Random ally","65","2","10","Power","8","15","30","45","75","White","5","10","20","30","50","","","","","","","","","","","","","Evil of Mardias","力の水","30121191","","✓"
"White Magic","","Faith","3","WHT","Single","","","","1.65","[MAG +20%] for 25 seconds","N","Random ally","65","2","10","White","5","10","20","30","50","Dark","8","15","30","45","75","","","","","","","","","","","","","Footsteps of the Cetra","フェイス","30121203","✓","✓"
"White Magic","","Renewing Cure","3","WHT","Single","Magical","2.20","Holy","1.50","Restores HP (60), damages undeads, grants [Low Regen]","Y","Lowest HP% ally","65","4","12","White","5","10","20","30","50","Wind","3","6","12","18","30","Holy","3","6","12","18","30","","","","","","","Dungeons Update #13","セラピーケアル","30121211","✓","✓"
"White Magic","","Memento of Prayer","3","WHT","All allies","","","","1.50","Grants [Low Regen]","N","All allies","65","2","10","White","5","10","20","30","50","Earth","3","6","12","18","30","Holy","3","6","12","18","30","","","","","","","Dungeons Update #16","祈りのメメント","30121221","✓","✓"
"White Magic","","Arise","5","WHT","Single","","","","1.50","Removes KO [Raise: 100%], causes [Instant KO] (100%) to undeads","Y","Random ally with status","85","2","10","Major White","10","20","40","60","100","Major Wind","6","12","24","36","60","Major Holy","6","12","24","36","60","","","","","","","Seer of Destiny","アレイズ","30121231","✓","✓"
"White Magic","","Reraise","6","WHT","Single ally","","","","1.50","Grants [Reraise: 80%]","N","Random ally without status","100","2","10","White Crystal","10","20","30","50","100","Wind Crystal","6","12","18","30","60","Holy Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Reraise Record","リレイズ","30121241","✓","✓"
"White Magic","","Curaise","4","WHT","Single","Magical","3.00","Holy","1.50","Restores HP (80), damages undeads, removes KO [Raise: 10%]","N","Ally with KO or lowest HP% ally","75","2","10","Greater White","5","10","20","30","50","Greater Wind","3","6","12","18","30","Greater Holy","3","6","12","18","30","","","","","","","Sketching Miracles","マレイズ","30121251","✓","✓"
"White Magic","","Ultra Cure","5","WHT","Single","Magical","4.00","Holy","1.50","Restores HP (105), damages undeads, removes negative effects","Y","Lowest HP% ally","85","4","12","Major White","10","20","40","60","100","Major Wind","6","12","24","36","60","Major Holy","6","12","24","36","60","","","","","","","A Dream for Spira","ウルトラキュアー","30121291","✓","✓"
"White Magic","","Grace","3","WHT","Single","","","","1.65","[MND +20%] for 25 seconds","N","Random ally without status","65","2","10","White","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Holy","3","6","12","18","30","","","","","","","A Name Etched in Time","グレイス","30121301","✓","✓"
"White Magic","","De'Dia","5","WHT","Single enemy","Magical","9.21","Holy","1.65","Three single attacks (3.07 each), 25% chance to cause [Imperil Holy 10%] for 15 seconds","Y","Lowest HP% enemy","75","2","10","Major White","6","12","24","36","60","Major Non-Elemental","6","12","24","36","60","Major Holy","10","20","40","60","100","","","","","","","Clad in Red","デディア","30121311","✓","✓"
"White Magic","","Holyja","6","WHT","Single enemy","Magical","15.50","Holy","1.50","Five single attacks (3.10 each)","Y","Lowest HP% enemy","90","2","10","White Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Holy Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Guardian of the Altar","ホーリジャ","30121321","✓","✓"
"White Magic","","De'Diaja","6","WHT","Single enemy","Magical","10.50","Holy","1.65","Three single attacks (3.50 each), causes [Imperil Holy 10% (15s)] every second activation","Y","Lowest HP% enemy","90","2","10","White Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Holy Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Brink of the Void","デディアジャ","30121331","✓","✓"
"White Magic","","Wall","6","NAT","All allies","","","","1.65","Grants [10% Damage Reduction Barrier 1]","?","All allies","90","2","10","White Crystal","10","20","30","50","100","Non-Elemental Crystal","6","12","18","30","60","Holy Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","","ウォール","30121701","",""
"White Magic","","Reflect","3","WHT","Single","","","","1.50","Grants [Reflect]","Y","Random ally without status","65","2","10","White","5","10","20","30","50","Holy","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #2","リフレク","30991002","✓","✓"
"Combat","","Blade Bash","1","PHY","Single","Physical","1.10","-","1.65","One single attack (1.10), causes [Paralyze] (10%)","Y","Random enemy without status","60","2","10","Minor Power","3","5","10","20","30","Minor Lightning","3","8","15","30","45","","","","","","","","","","","","","Dungeons Update #1","みねうち","30151011","✓","✓"
"Combat","","Body Slam","1","PHY","Single","Physical","1.80","NE","1.65","One single attack (1.80), damages the user for 20% max HP","Y","Lowest HP% enemy","60","2","10","Minor Power","3","5","10","20","30","Minor Non-Elemental","3","8","15","30","45","","","","","","","","","","","","","Dungeons Update #1","体当たり","30151021","✓","✓"
"Combat","","Charge","2","PHY","Single","Physical","1.75","-","3.00","One single attack (1.75)","Y","Lowest HP% enemy","60","2","10","Lesser Power","5","10","20","30","50","Lesser Non-Elemental","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #1","チャージ","30151031","✓","✓"
"Combat","","Double Cut","2","PHY","Single","Physical","1.80","-","1.65","Two single attacks (0.90 each)","Y","Lowest HP% enemies","60","2","10","Lesser Power","5","10","20","30","50","Lesser Wind","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #1","連続斬り","30151041","✓","✓"
"Combat","","Bladeblitz","4","PHY","All enemies","Physical","1.50","-","1.65","One group attack (1.50)","Y","All enemies","75","2","10","Greater Power","5","10","20","30","50","Greater Wind","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #1","ぜんぎり","30151051","✓","✓"
"Combat","","Magic Break","3","PHY","Single","Physical","1.70","-","1.65","One single attack (1.70), [MAG -30%] for 15 seconds","Y","Random enemy","65","2","10","Power","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","Dungeons Update #1","マジックブレイク","30151061","✓","✓"
"Combat","","Armor Break","3","PHY","Single","Physical","1.70","-","1.65","One single attack (1.70), [DEF -30%] for 15 seconds","Y","Random enemy","65","2","10","Power","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Earth","3","6","12","18","30","","","","","","","Dungeons Update #1","アーマーブレイク","30151071","✓","✓"
"Combat","","Power Break","3","PHY","Single","Physical","1.70","-","1.65","One single attack (1.70), [ATK -30%] for 15 seconds","Y","Random enemy","65","2","10","Power","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Lightning","3","6","12","18","30","","","","","","","Dungeons Update #1","パワーブレイク","30151081","✓","✓"
"Combat","","Mental Break","3","PHY","Single","Physical","1.70","-","1.65","One single attack (1.70), [RES -30%] for 15 seconds","Y","Random enemy","65","2","10","Power","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Ice","3","6","12","18","30","","","","","","","Dungeons Update #1","メンタルブレイク","30151091","✓","✓"
"Combat","","Pound","4","PHY","Single","Physical","2.30","-","1.65","One single attack (2.30), 100% hit rate","Y","Lowest HP% enemy","75","2","10","Greater Power","5","10","20","30","50","Greater Non-Elemental","3","6","12","18","30","Greater Earth","3","6","12","18","30","","","","","","","Festival of Gold","叩き潰す","30151101","✓","✓"
"Combat","","Barrage","5","PHY","Random enemies","Physical","4.00","-","1.65","Four random attacks (1.00 each)","Y","Random enemies","100","2","10","Major Power","10","20","30","50","100","Major Earth","6","12","18","30","60","Major Wind","6","12","18","30","60","","","","","","","Dungeons Update #2","みだれうち","30151111","✓","✓"
"Combat","","Cripple","3","NAT","Single","","","","1.65","Damages for 25% of the target's current HP, resisted via Instant KO","Y","Highest HP% enemy","65","2","10","Power","5","10","20","30","50","Fire","3","6","12","18","30","Earth","3","6","12","18","30","","","","","","","Dungeons Update #2","ぶちかます","30151121","✓","✓"
"Combat","","Wicked Shockwave","4","PHY","All enemies","Physical","1.60","Dark","1.65","One group attack (1.60), 100% hit rate","Y","All enemies","70","2","10","Greater Power","5","10","20","30","50","Greater Non-Elemental","3","6","12","18","30","Greater Dark","3","6","12","18","30","","","","","","","Evil of Mardias","邪剣波","30151131","","✓"
"Combat","","Launch","3","PHY","Single","Physical","2.00","-","1.65","One single attack (2.00)","Y","Random enemy","65","2","10","Power","5","10","20","30","50","Non-Elemental","3","6","12","18","30","Wind","3","6","12","18","30","","","","","","","Lightning Strikes","スマッシュアッパー","30151141","✓","✓"
"Combat","","Bonecrusher","4","PHY","Single","Physical","2.80","NE","1.65","One single attack (2.80), damages the user for 25% max HP","Y","Lowest HP% enemy","75","2","10","Greater Power","5","10","20","30","50","Greater Fire","3","6","12","18","30","Greater Dark","3","6","12","18","30","","","","","","","Lost Memories","肉斬骨断","30151151","✓","✓"
"Combat","","Crushdown","6","PHY","All enemies","Physical","3.60","Dark, NE","1.65","Three group ranged attacks (1.20 each), causes [Instant KO] (99%)","Y","All enemies","90","2","10","Power Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Crushdown Record","クラッシュダウン","30151161","✓","✓"
"Combat","","Full Charge","5","PHY","Single enemy","Physical","4.80","-","3.30","Four single attacks (1.20 each)","Y","Lowest HP% enemy","100","2","10","Major Power","10","20","40","60","100","Major Earth","6","12","24","36","60","Major Wind","6","12","24","36","60","","","","","","","Window on the Past","フルチャージ","30151171","✓","✓"
"Combat","","Mind Break","3","PHY","Single","Physical","1.70","-","1.65","One single attack (1.70), [MND -30%] for 15 seconds","Y","Random enemy","65","2","10","Power","5","10","20","30","50","White","3","6","12","18","30","Non-Elemental","3","6","12","18","30","","","","","","","Ward of the Four Crystals","マインドブレイク","30151181","✓","✓"
"Combat","","Omega Drive","6","PHY","Single enemy","Physical","1.08","-","1.65","Four single attacks (0.27~1.42 each scaling with ATK)","Y","Lowest HP% enemy","160","2","10","Power Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Omega Drive Record","オメガドライブ","30151191","✓","✓"
"Combat","","Lifesiphon","4","PHY","Single","Physical","1.80","-","1.65","One single attack (1.80), 100% hit rate","Y","Lowest HP% enemy","150","2","10","Greater Power","5","10","20","30","50","Greater Ice","3","6","12","18","30","Greater Wind","3","6","12","18","30","","","","","","","Fang's Oath","エンドアスピル","30171111","✓","✓"
"Combat","","Brave Burn","6","PHY","Single enemy","Physical","4.50","Fire","1.65","Five single attacks (0.90 each)","?","Lowest HP% enemy","90","2","10","Power Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Fire Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","","ブレイブバーン","30151251","",""
"Support","","Salve","1","NAT","Self","","","","1.65","Restores HP (50)","Y","Self","60","4","12","Minor Power","3","5","10","20","30","Minor Holy","3","8","15","30","45","","","","","","","","","","","","","Dungeons Update #1","手当て","30161011","✓","✓"
"Support","","Boost","1","NAT","Single","","","","1.65","[ATK +25%] for 25 seconds","Y","Random ally","60","4","12","Minor Power","3","5","10","20","30","Minor Holy","3","8","15","30","45","","","","","","","","","","","","","Dungeons Update #1","おうえん","30161021","✓","✓"
"Support","","Intimidate","3","NAT","Single","","","","1.65","Causes [Paralyze] (50%)","Y","Random enemy without status","65","2","10","Power","5","10","20","30","50","Lightning","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #1","いあつ","30161031","✓","✓"
"Support","","Sleep Attack","2","PHY","Single","Physical","1.40","-","1.65","One single attack (1.40), causes [Sleep] (10%)","Y","Random enemy without status","60","2","10","Lesser Power","5","10","20","30","50","Lesser Ice","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #1","スリプルアタック","30161041","✓","✓"
"Support","","Silence Attack","2","PHY","Single","Physical","1.40","-","1.65","One single attack (1.40), causes [Silence] (10%)","Y","Random enemy without status","60","2","10","Lesser Power","5","10","20","30","50","Lesser Ice","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #1","サイレスアタック","30161051","✓","✓"
