"Character","Source","SB Ver","Img","Name","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","School","Name (JP)","ID","GL","✓"
"Fang","Raging Whirlwind","BSB2","","Biting Winds","PHY","All enemies","Physical","1.30","Wind, NE","1.65","Two group attacks (0.65 each), grants [Dark Bargain] to the user for 20 seconds","Y","All enemies","50","Combat","牙を剥く風","30511582","✓","✓"
"Serah","Moonfrost Arrows","BSB1","","Ice Burst","BLK","Single enemy","Magical","8.96","Ice, NE","1.65","Four single attacks (2.24 each)","Y","Lowest HP% enemy","50","Black Magic","アイシクルフラッド","30510421","✓","✓"
"Serah","Moonfrost Arrows","BSB1","","Raging Blizzard","BLK","All enemies","Magical","6.28","Ice, NE","1.65","Two group attacks (3.14 each)","Y","All enemies","50","Black Magic","ブリザードストーム","30510422","✓","✓"
"Serah","Eternity Unpromised","BSB2","","Artemis Shot","BLK","Single enemy","Magical","8.00","Ice, NE","0.83","Four single attacks (2.00 each)","Y","Lowest HP% enemy","50","Black Magic","アルテミスショット","30512191","✓","✓"
"Serah","Eternity Unpromised","BSB2","","Artemis Spin","BLK","All enemies","Magical","5.78","Ice, NE","0.83","Two group attacks (2.89 each)","Y","All enemies","50","Black Magic","アルテミスターン","30512192","✓","✓"
"Cid Raines","Metamorphose","BSB1","","Shining Moment","BLK","Single enemy","Magical","8.80","Dark, Holy","1.65","Four single attacks (2.20 each), grants [Magical Instant Cast 1] to the user","Y","Lowest HP% enemy","50","Black Magic","刹那の輝き","30510741","✓","✓"
"Cid Raines","Metamorphose","BSB1","","Lingering Spirit","BLK","All enemies","Magical","7.80","Dark, Holy","1.65","Two group attacks (3.90 each), grants [Lingering Spirit] to the user for 20 seconds","Y","All enemies","50","Black Magic","魂の残滓","30510742","✓","✓"
"Noel","Meteor Javelin","BSB1","","Arc Edge","PHY","Single enemy","Physical","2.30","-","1.65","One single attack (2.30), [ATK -40%] for 15 seconds","Y","Random enemy","50","Support","バウンスエッジ","30510411","✓","✓"
"Noel","Meteor Javelin","BSB1","","Butterfly Sting","PHY","Single enemy","Physical","2.30","-","1.65","One single attack (2.30), [MAG -50%] for 15 seconds","Y","Random enemy","50","Support","バタフライスティング","30510412","✓","✓"
"Noel","Hunter's Rimefang","BSB2","","Icicle Bite","PHY","Single enemy","Physical","1.56","Ice, NE","1.65","3/4/5/6 single attacks (0.52 each) scaling with [Icicle Bite Uses]","Y","Lowest HP% enemy","50","Combat","アイシクルバイト","30512471","✓","✓"
"Noel","Hunter's Rimefang","BSB2","","Frost Form","PHY","Single enemy","Physical","1.88","Ice, NE","1.65","Four single attacks (0.47 each), grants [Quick Cast 2] to the user","Y","Lowest HP% enemy","50","Combat","フロストフォーム","30512472","✓","✓"
"Noel","Break Frost","BSB3","","Icicle Break","PHY","Single enemy","Physical","1.80","Ice, NE","0.83","One single ranged attack (1.80), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Support","アイシクルブレイク","30512801","✓","✓"
"Noel","Break Frost","BSB3","","Rime Magic","PHY","Single enemy","Physical","1.80","Ice, NE","0.83","One single ranged attack (1.80), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Support","フロストマジック","30512802","✓","✓"
"Nabaat","Sacrifice Pawn","BSB1","","Harsh Punishment","BLK","Single enemy","Magical","8.96","Dark, NE","1.65","Four single attacks (2.24 each)","Y","Lowest HP% enemy","50","Black Magic","苛烈なお仕置き","30511571","✓","✓"
"Nabaat","Sacrifice Pawn","BSB1","","Fiendish Smile","BLK","All enemies","Magical","6.08","Dark, NE","1.65","Two group attacks (3.04 each), 20% chance to cause [Imperil Dark 10%] for 15 seconds","Y","All enemies","50","Black Magic","魔性の微笑み","30511572","✓","✓"
"Y'shtola","Asylum","BSB1","","Tetragrammaton","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (105), damages undeads","Y","Lowest HP% ally","50","White Magic","テトラグラマトン","30510671","✓","✓"
"Y'shtola","Asylum","BSB1","","Medica","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","メディカ","30510672","✓","✓"
"Thancred","Kassatsu Katon","BSB1","","Duality","PHY","Single enemy","Physical","1.50","Fire, NE","1.65","Three single attacks (0.50 each), six attacks if the user has any Physical Blink","Y","Lowest HP% enemy","50","Ninja","一双","30510681","✓","✓"
"Thancred","Kassatsu Katon","BSB1","","Shade Shift","PHY","Single enemy","Physical","1.80","Fire, NE","1.65","Two single attacks (0.90 each), grants [Physical Blink 1] to the user","Y","Lowest HP% enemy","50","Ninja","残影","30510682","✓","✓"
"Thancred","Fang of the Serpent","BSB2","","Hornet's Sting","PHY","Single enemy","Physical","1.00","Poison, NE","0.83","Two single attacks (0.50 each)","Y","Lowest HP% enemy","50","Ninja","蜂毒","30511621","✓","✓"
"Thancred","Fang of the Serpent","BSB2","","Unending Assault","PHY","Single enemy","Physical","1.80","Poison, NE","0.83","4/5/6/7/8 single attacks (0.45/0.58/0.72/0.88/1.10 each) scaling with [Hornet's Sting Uses], 0/5/10/15/25% additional critical chance, resets [Hornet's Sting Uses]","Y","Lowest HP% enemy","50","Ninja","夢幻連段","30511622","✓","✓"
"Thancred","Kassatsu Doton","BSB3","","Shade Shift Aeolian Edge","PHY","Single enemy","Physical","1.50","Earth, NE","0.83","Two single ranged attacks (0.75 each), grants [Physical Blink 1] to the user","Y","Lowest HP% enemy","50","Ninja","残影旋風刃","30512781","✓","✓"
"Thancred","Kassatsu Doton","BSB3","","Armor Crush Throwing Dagger","PHY","Single enemy","Physical","1.66","Earth, NE","0.83","One single ranged attack (1.66 each), smart ether 1 to the user","Y","Lowest HP% enemy","50","Ninja","強甲破投刃","30512782","✓","✓"
"Yda","Forbidden Chakra","BSB1","","Snap Punch","PHY","Single enemy","Physical","2.32","Fire, NE","1.65","Four single attacks (0.58 each), grants [Greased Lightning 1/2/3/3] to the user if the user has Greased Lightning 0/1/2/3","Y","Lowest HP% enemy","50","Monk","崩拳","30510691","✓","✓"
"Yda","Forbidden Chakra","BSB1","","Fists of Earth","NAT","Self","","","","1.65","Grants [Stoneskin: 30%]","Y","Self","50","Monk","金剛の構え","30510692","✓","✓"
"Papalymo","Enochian Firaja","BSB1","","Astral Fire","BLK","Single enemy","Magical","12.00","Fire, NE","1.65","3/4/5/6 single attacks (2.00 each) at 720/1123/1193 MAG","Y","Lowest HP% enemy","50","Black Magic","アストラルファイア","30510701","✓","✓"
"Papalymo","Enochian Firaja","BSB1","","Flare Conversion","BLK","All enemies","Magical","6.18","Fire, NE","1.65","Two group attacks (3.09 each), grants [Magic Bargain] to the user for 20 seconds","Y","All enemies","50","Black Magic","コンバートフレア","30510702","✓","✓"
"Alphinaud","Aerial Blast","BSB1","","Wind Blade","SUM","Single enemy","Magical","7.64","Wind, NE","1.65","Four single attacks (1.91 each), grants [Instant Cast 1] to the user","N","Lowest HP% enemy","50","Summoning","ウィンドブレード","30510721","✓","✓"
"Alphinaud","Aerial Blast","BSB1","","Aetherflow","SUM","Single enemy","Magical","8.56","Wind, NE","1.65","Two single attacks (4.28 each), smart ether 1 to the user","N","Lowest HP% enemy","50","Summoning","エーテルフロー","30510722","✓","✓"
"Minfilia","The Echo","BSB1","","Rage of Halone","PHY","Single enemy","Physical","1.76","Holy, NE","1.65","Two single attacks (0.88 each), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Support","レイジ・オブ・ハルオーネ","30510711","✓","✓"
"Minfilia","The Echo","BSB1","","Glory Slash","PHY","Single enemy","Physical","1.76","Holy, NE","1.65","Two single attacks (0.88 each), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Support","グローリースラッシュ","30510712","✓","✓"
"Minfilia","Scion's Guidance","BSB2","","Goring Blade","PHY","Single enemy","Physical","2.32","Holy, NE","1.65","Four single attacks (0.58 each), grants [Knight +15% Boost 2] to the user","Y","Lowest HP% enemy","50","Knight","ゴアブレード","30512771","✓","✓"
"Minfilia","Scion's Guidance","BSB2","","Full Swing","PHY","Single enemy","Physical","2.00","Holy, NE","1.65","Two single attacks (1.00 each), removes positive effects","Y","Lowest HP% enemy","50","Knight","フルスイング","30512772","✓","✓"
"Cid (XIV)","Grenado Shot","BSB1","","Shoot & Reload","PHY","Single enemy","Physical","2.06","Earth, NE","1.65","One single ranged attack (2.06)","Y","Lowest HP% enemy","50","Machinist","ショット&リロード","30511611","✓","✓"
"Cid (XIV)","Grenado Shot","BSB1","","Split Shot","PHY","Single enemy","Physical","2.12","Earth, NE","1.65","Four single ranged attacks (0.53 each), 0/10/30/100% chance to cause [Imperil Earth 10%] scaling with [Shoot & Reload Uses], resets [Shoot & Reload Uses]","Y","Lowest HP% enemy","50","Machinist","スプリットショット","30511612","✓","✓"
"Ysayle","Shiva: Diamond Dust","BSB1","","Avalanche","BLK","Single enemy","Magical","6.87","Ice, NE","1.65","Three single attacks (2.29 each), grants [Magical Quick Cast 3] to the user","Y","Lowest HP% enemy","50","Black Magic","アバランチ","30512291","✓","✓"
"Ysayle","Shiva: Diamond Dust","BSB1","","Absolute Zero","BLK","All enemies","Magical","6.18","Ice, NE","1.65","Two group attacks (3.09 each), grants [Magic Bargain] to the user for 20 seconds","Y","All enemies","50","Black Magic","絶対零度","30512292","✓","✓"
"Haurchefant","Time of Need","BSB1","","Shield Swipe","PHY","Single enemy","Physical","2.20","Holy, Ice","1.65","Two single attacks (1.10 each), [ATK -40%] for 15 seconds","Y","Lowest HP% enemy","50","Knight","シールドスワイプ","30512271","✓","✓"
"Haurchefant","Time of Need","BSB1","","Spirits Within","PHY","Single enemy","Physical","2.20","Holy, Ice","1.65","Two single attacks (1.10 each), [MAG -50%] for 15 seconds","Y","Lowest HP% enemy","50","Knight","スピリッツウィズイン","30512272","✓","✓"
"Estinien","The Azure Dragoon","BSB1","","Blood of the Dragon","NAT","Self","","","","1.65","Grants [Jump +15% Boost 3] and [Blood of the Dragon]","Y","Self","50","Dragoon","蒼の竜血","30512281","✓","✓"
"Estinien","The Azure Dragoon","BSB1","","Blood of the Dragon (S)","PHY","Single enemy","Physical","1.96","Wind, Dark","1.65","Two single ranged jump attacks (0.98 each), grants [No Air Time 4] to the user, removes [Blood of the Dragon] to the user","Y","Lowest HP% enemy","50","Dragoon","蒼の竜血","30512281","✓","✓"
"Estinien","The Azure Dragoon","BSB1","","Fang and Claw","PHY","Single enemy","Physical","2.08","Wind, Dark","1.65","Four single ranged jump attacks (0.52 each)","Y","Lowest HP% enemy","50","Dragoon","竜牙竜爪","30512282","✓","✓"
"Estinien","The Azure Dragoon","BSB1","","Fang and Claw (S)","PHY","Single enemy","Physical","2.60","Wind, Dark","1.65","Five single ranged jump attacks (0.52 each)","Y","Lowest HP% enemy","50","Dragoon","竜牙竜爪","30512282","✓","✓"
"Noctis","Kings of Old","BSB1","","Death Drop","PHY","Single enemy","Physical","1.90","-","1.65","Two single attacks (0.95 each), grants [High Quick Cast 2] to the user","Y","Lowest HP% enemy","50","Combat","シフトレイド","30511781","✓","✓"
"Noctis","Kings of Old","BSB1","","Point-Warp","NAT","Self","","","","1.65","Grants [Stoneskin: 30%], smart ether 1","Y","Self","50","Combat","マップシフト","30511782","✓","✓"
"Gladiolus","Tempest","BSB1","","Shield Slam","PHY","Single enemy","Physical","2.40","Earth, NE","1.65","1/2/3/4/5 single attacks (0.48 each) at 327/654/1700/2490 DEF","Y","Lowest HP% enemy","50","Knight","盾・地面たたき","30511791","✓","✓"
"Gladiolus","Tempest","BSB1","","Royal Guard","PHY","Single enemy","Physical","2.50","Earth, NE","1.65","Two single attacks (1.25 each), grants [Sentinel] to the user for 25 seconds","Y","Lowest HP% enemy","50","Knight","ロイヤルガード","30511792","✓","✓"
"Ignis","Stalwart Cook","BSB1","","Royal Menu","PHY","Single enemy","Physical","1.92","Fire, Lightning, Ice","1.20","Three single attacks (0.64 each), grants [Ingredients +1] to the user","Y","Lowest HP% enemy","50","Thief","ロイヤルメニュー","30512511","✓","✓"
"Ignis","Stalwart Cook","BSB1","","Butler's Cooking (2 Ing.)","NAT","Single ally","","","","1.65","Grants [100% Critical], causes [Ingredients -1] to the user","Y","Lowest HP% ally","50","Support","バトラーズクッキング","30512512","✓","✓"
"Ignis","Stalwart Cook","BSB1","","Butler's Cooking (1 Ing.)","NAT","Single ally","","","","1.65","Restores HP for 30% of the target's maximum HP, grants [Critical Damage +50%], causes [Ingredients -1] to the user","Y","Lowest HP% ally","50","Support","バトラーズクッキング","30512512","✓","✓"
"Ignis","Stalwart Cook","BSB1","","Butler's Cooking (0 Ing.)","NAT","Single ally","","","","1.65","Restores HP for 40% of the target's maximum HP, grants [Instant Cast 1], causes [Ingredients -1] to the user","Y","Lowest HP% ally","50","Support","バトラーズクッキング","30512512","✓","✓"
"Prompto","Shots Fired","BSB1","","Furious Volley","PHY","Single enemy","Physical","2.20","Lightning, NE","1.65","Four single ranged attacks (0.55 each), grants [Machinist Quick Cast 2] to the user","Y","Lowest HP% enemy","50","Machinist","高速連射","30511981","✓","✓"
"Prompto","Shots Fired","BSB1","","Rolling Volley","PHY","Single enemy","Physical","2.20","Lightning, NE","1.65","Two single ranged attacks (1.10 each), [DEF -40%] for 15 seconds","Y","Random enemy without status","50","Machinist","転がり連射","30511982","✓","✓"
"Prompto","Recoil (XV)","BSB2","","Sharpshot","PHY","Single enemy","Physical","2.20","Lightning, Fire","1.65","Two single ranged attacks (1.10 each), [ATK -40%] for 15 seconds","Y","Lowest HP% enemy","50","Machinist","狙い撃ち","30512731","✓","✓"
"Prompto","Recoil (XV)","BSB2","","Jumpshot","PHY","Single enemy","Physical","2.20","Lightning, Fire","1.65","Two single ranged attacks (1.10 each), [MAG -50%] for 15 seconds","Y","Lowest HP% enemy","50","Machinist","ジャンプ撃ち","30512732","✓","✓"
"Iris","Kupo Cure","BSB1","","Pocket Elixir","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (105), damages undeads","Y","Lowest HP% ally","50","White Magic","サポート・エリクサー","30511801","✓","✓"
"Iris","Kupo Cure","BSB1","","Pocket Potion","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","サポート・ポーション","30511802","✓","✓"
"Aranea","Air Superiority","BSB1","","Dash Strike","PHY","Single enemy","Physical","1.96","Lightning, Dark","1.65","Two single ranged attacks (0.98 each), grants [No Air Time 2] to the user","Y","Lowest HP% enemy","50","Dragoon","ダッシュ突き","30511971","✓","✓"
"Aranea","Air Superiority","BSB1","","Heavy Foot","PHY","Single enemy","Physical","1.88","Lightning, Dark","1.65","Four single ranged attacks (0.47 each), grants [Dragoon +9% Boost 3] to the user","Y","Lowest HP% enemy","50","Dragoon","踏み込み突き","30511972","✓","✓"
"Ramza","Unsung Hero","BSB1","","Noble Blade","PHY","Single","Physical","2.50","Holy","1.65","Two single attacks (1.25 each), removes positive effects","Y","Lowest HP% enemy","50","Knight","戦士の剣","30510181","✓","✓"
"Ramza","Unsung Hero","BSB1","","Steel","NAT","Single ally","","","","1.65","Grants 80 Soul Break points","Y","Random ally","50","Support","はげます","30510182","✓","✓"
"Ramza","Battle Cry (FFT)","BSB2","","Warrior's Dance","PHY","Single enemy","Physical","2.70","Holy, NE","1.65","Five single attacks (0.54 each)","Y","Lowest HP% enemy","0","Support","戦士の剣舞","30512121","✓","✓"
"Ramza","Battle Cry (FFT)","BSB2","","Warrior's Will","NAT","Self","","","","1.65","-","N","Self","180","Support","戦士の闘志","30512122","✓","✓"
"Agrias","Divine Ruination","BSB1","","Devotion's Blade","PHY","Single enemy","Physical","2.50","Holy","1.65","Two single attacks (1.25 each), grants [Sentinel] to the user","Y","Lowest HP% enemy","50","Knight","忠の剣技","30510521","✓","✓"
"Agrias","Divine Ruination","BSB1","","Faith's Blade","PHY","Single enemy","Physical","2.50","Holy","1.65","Two single attacks (1.25 each), [RES +40%] to the user for 20 seconds","Y","Lowest HP% enemy","50","Knight","信の剣技","30510522","✓","✓"
"Delita","Hero-King","BSB1","","Godfire Blade","PHY","Single enemy","Physical","2.32","Holy, Fire","1.65","Four single attacks (0.58 each), 50% additional critical damage","Y","Lowest HP% enemy","50","Spellblade","聖炎斬","30510811","✓","✓"
"Delita","Hero-King","BSB1","","Icebolt Wave","PHY","Single enemy","Physical","2.32","Lightning, Ice","1.65","Four single attacks (0.58 each), 50% additional critical damage","Y","Lowest HP% enemy","50","Spellblade","氷雷破","30510812","✓","✓"
"Ovelia","Heart's Lament","BSB1","","Sister's Supplication","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (105), damages undeads","Y","Lowest HP% ally","50","White Magic","修道女の哀願","30511321","✓","✓"
"Ovelia","Heart's Lament","BSB1","","Sister's Mercy","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","修道女の慈恵","30511322","✓","✓"
"Ovelia","Desperate Plea","BSB2","","Esuna Heal","WHT","Single ally","Magical","3.00","Holy","1.65","Restores HP (80), damages undeads, removes negative effects","Y","Lowest HP% ally","50","White Magic","ヒールエスナ","30512621","✓","✓"
"Ovelia","Desperate Plea","BSB2","","Princess Heal","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","プリンセスヒール","30512622","✓","✓"
"Mustadio","Sharpshot Spray","BSB1","","Quick Trigger","PHY","Single enemy","Physical","2.40","-","1.65","Two single ranged attacks (1.20 each), grants [Machinist Instant Cast 2] to the user","Y","Lowest HP% enemy","50","Machinist","ファストトリガー","30511301","✓","✓"
"Mustadio","Sharpshot Spray","BSB1","","Aegis Crush","PHY","Single enemy","Physical","2.30","-","1.65","One single ranged attack (2.30), [DEF -40%] for 15 seconds","Y","Random enemy without status","50","Support","パワークラッシュ","30511302","✓","✓"
"Orlandeau","Swordplay","BSB1","","Steely Swordplay","PHY","Single enemy","Physical","4.00","Holy, NE","3.30","Four single attacks (1.00 each), [ATK and DEF -20%] for 15 seconds","Y","Lowest HP% enemy","50","Knight","剣技・剛","30510821","✓","✓"
"Orlandeau","Swordplay","BSB1","","Dark Swordplay","PHY","Single enemy","Physical","3.80","Dark, NE","3.30","Two single attacks (1.90 each), heals the user for 20% of the damage dealt","Y","Lowest HP% enemy","50","Knight","剣技・闇","30510822","✓","✓"
"Gaffgarion","Fellsword Dance","BSB1","","Darkblade","PHY","Single enemy","Physical","1.96","Dark, NE","1.65","Two single attacks (0.98 each), smart ether 1 to the user","Y","Lowest HP% enemy","50","Darkness","ダークブレード","30510831","✓","✓"
"Gaffgarion","Fellsword Dance","BSB1","","Bloodblade","PHY","All enemies","Physical","1.34","Dark, NE","1.65","One group attack (1.34), restores HP to the lowest HP% ally for 30% of their maximum HP","Y","All enemies","50","Darkness","ブラッドブレード","30510832","✓","✓"
"Rapha","Heaven's Wrath (FFT)","BSB1","","Thunder Mark","BLK","Single enemy","Magical","9.44","Lightning, NE","1.65","Four single attacks (2.36 each), restores HP (60) to the lowest HP% ally","Y","Lowest HP% enemy","50","Black Magic","天雷の印","30511281","✓","✓"
"Rapha","Heaven's Wrath (FFT)","BSB1","","Roaring Sky","BLK","All enemies","Magical","7.86","Lightning, NE","1.65","Two group attacks (3.93 each), grants [Magic Bargain] to the user for 20 seconds","Y","All enemies","50","Black Magic","轟天陣","30511282","✓","✓"
"Marach","Hell's Wrath","BSB1","","Lightning Mark","BLK","Single enemy","Magical","9.00","Lightning, Dark","0.83","Four single attacks (2.25 each)","Y","Lowest HP% enemy","50","Black Magic","迅雷の印","30511291","✓","✓"
"Marach","Hell's Wrath","BSB1","","Thunderbreak","BLK","All enemies","Magical","6.88","Lightning, Dark","0.83","Two group attacks (3.44 each)","Y","All enemies","50","Black Magic","疾雷陣","30511292","✓","✓"
"Meliadoul","Crush Helm","BSB1","","Divine Break","PHY","Single enemy","Physical","2.20","Earth, Holy","1.65","Two single attacks (1.10 each), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Support","ディバインブレイク","30511921","✓","✓"
"Meliadoul","Crush Helm","BSB1","","Divine Crush","PHY","Single enemy","Physical","2.20","Earth, Holy","1.65","Two single attacks (1.10 each), [ATK and MAG -20%] for 15 seconds","Y","Random enemy without status","50","Support","ディバインクラッシュ","30511922","✓","✓"
"Marche","Knight Combo","BSB1","","Saint Blade","PHY","Single enemy","Physical","1.95","Holy, NE","1.65","Three single attacks (0.65 each), grants [Knight +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Knight","セイントブレード","30512101","✓","✓"
"Marche","Knight Combo","BSB1","","Saint Shield","PHY","Single enemy","Physical","2.50","Holy, NE","1.65","Two single attacks (1.25 each), grants [Sentinel] to the user for 25 seconds","Y","Lowest HP% enemy","50","Knight","セイントガード","30512102","✓","✓"
"Montblanc","Black Combo","BSB1","","Magic Combo","BLK","Single enemy","Magical","10.36","Fire, Ice, Lightning","1.65","Four single attacks (2.59 each)","Y","Lowest HP% enemy","50","Black Magic","魔法コンボ","30512111","✓","✓"
"Montblanc","Black Combo","BSB1","","Moogle Rush","BLK","Single enemy","Magical","6.20","Fire, Ice, Lightning","1.65","Two single attacks (3.10 each), grants [Lingering Spirit] to the user for 20 seconds","Y","Lowest HP% enemy","50","Black Magic","魔法アクセル","30512112","✓","✓"
"Alma","Wisdom of Orbonne","BSB1","","Angelic Glimmer","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (105), damages undeads","Y","Lowest HP% ally","50","White Magic","聖天使の片鱗","30512321","✓","✓"
"Alma","Wisdom of Orbonne","BSB1","","Cleric's Bearing","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","聖職のたしなみ","30512322","✓","✓"
"Orran","Record of Truth","BSB1","","Lodestar","WHT","Single ally","Magical","2.20","Holy","1.65","Restores HP (60), damages undeads, grants [Instant Cast 1]","Y","Lowest HP% ally","50","White Magic","星の導き","30512811","✓","✓"
"Orran","Record of Truth","BSB1","","Divine Blessing","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","天の加護","30512812","✓","✓"
"Ace","Firaga RF","BSB1","","Fire BOM","BLK","Single enemy","Magical","7.84","Fire, NE","0.83","Four single attacks (1.96 each), five attacks if user is in front row","Y","Lowest HP% enemy","50","Black Magic","ファイアBOM","30511641","✓","✓"
"Ace","Firaga RF","BSB1","","Fire SHG","BLK","All enemies","Magical","7.80","Fire, NE","1.65","Two group attacks (3.90 each), grants [Lingering Spirit] to the user for 20 seconds","Y","All enemies","50","Black Magic","ファイアSHG","30511642","✓","✓"
"Ace","Firaga SHG","BSB2","","Card Haste","BLK","Single enemy","Magical","8.96","Fire, NE","1.65","Four single attacks (2.24 each), grants [Black Magic Quick Cast 2] to the user","Y","Lowest HP% enemy","50","Black Magic","ファストカード","30513401","✓","✓"
"Ace","Firaga SHG","BSB2","","Spirit Hand","BLK","All enemies","Magical","7.80","Fire, NE","1.65","Two group attacks (3.90 each), grants [Magic Bargain] to the user for 20 seconds","Y","All enemies","50","Black Magic","スピリットデッキ","30513402","✓","✓"
"Deuce","Concerto","BSB1","","Cure ff","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (105), damages undeads","Y","Lowest HP% ally","50","White Magic","ケアルff","30511651","✓","✓"
"Deuce","Concerto","BSB1","","Healing Melody","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","癒しの旋律","30511652","✓","✓"
"Nine","Class Zero Basher-in-Chief","BSB1","","Tornado Lance","PHY","Single enemy","Physical","1.92","Wind","1.65","Four single attacks (0.48 each), 0.60 multiplier if exploiting elemental weakness","Y","Lowest HP% enemy","50","Combat","トルネドランス","30511661","✓","✓"
"Nine","Class Zero Basher-in-Chief","BSB1","","Cyclonic Blast","PHY","All enemies","Physical","1.30","Wind, NE","1.65","Two group attacks (0.65 each), grants [Dark Bargain] to the user for 20 seconds","Y","All enemies","50","Combat","ワイルドブラスト","30511662","✓","✓"
"Machina","Cyclone Drive","BSB1","","Earth Drive","PHY","Single enemy","Physical","1.95","Earth, Dark","1.65","Three single attacks (0.65 each), grants [Spellblade +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Spellblade","アースドライブ","30512251","✓","✓"
"Machina","Cyclone Drive","BSB1","","Fear Field","WHT","Self","","","","1.65","Grants [Stoneskin: 30%]","Y","Self","50","White Magic","フィアーフィールド","30512252","✓","✓"
"Rem","Siphon Delta","BSB1","","Manalchemy Drain","WHT","Single enemy","Magical","9.40","Holy, Dark","1.65","Four single attacks (2.35 each), restores HP (60) to the user","Y","Lowest HP% enemy","50","White Magic","コンバートドレイン","30512241","✓","✓"
"Rem","Siphon Delta","BSB1","","Manalchemy Barrier","NAT","Self","","","","1.65","Grants [Magical Blink 1] and [White Magic +15% Boost 3]","Y","Self","50","White Magic","コンバートバリア","30512242","✓","✓"
"Queen","Mana Sphere","BSB1","","Thunder Judgment","PHY","Single enemy","Physical","1.95","Lightning, Dark","1.65","Three single attacks (0.65 each), grants [Spellblade +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Spellblade","サンダージャッジ","30512261","✓","✓"
"Queen","Mana Sphere","BSB1","","Energy Spark","PHY","All enemies","Physical","1.40","Lightning, Dark","1.65","Two group ranged attacks (0.70 each), grants [Dark Bargain] to the user for 20 seconds","Y","Lowest HP% enemy","50","Spellblade","エナジースパーク","30512262","✓","✓"
"King","Magazine Blast","BSB1","","Multitask","PHY","Single enemy","Physical","2.04","Lightning, Fire","1.65","Four single ranged attacks (0.51 each), five attacks if exploiting elemental weakness","Y","Lowest HP% enemy","50","Machinist","リロード射撃","30512491","✓","✓"
"King","Magazine Blast","BSB1","","Quick Shot (Type-0)","PHY","Single enemy","Physical","1.85","Lightning, Fire","1.65","One single ranged attack (1.85), grants [Machinist Instant Cast 2] to the user","Y","Lowest HP% enemy","50","Machinist","クイックショット【零式】","30512492","✓","✓"
"Cinque","Gaia Pulse","BSB1","","Gaia Swing","PHY","Single enemy","Physical","1.68","Earth, NE","1.65","Three single attacks (0.56 each), grants [Heavy +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Heavy","アーススイング","30512481","✓","✓"
"Cinque","Gaia Pulse","BSB1","","Gaia Break","PHY","Single enemy","Physical","1.79","Earth, NE","1.65","One single attack (1.79), [DEF -40%] for 15 seconds","Y","Random enemy without status","50","Heavy","アースブレイク","30512482","✓","✓"
"Seven","Diving Strike","BSB1","","Blizzard Crush","BLK","Single enemy","Magical","4.72","Ice, NE","1.65","Two single attacks (2.36 each), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Black Magic","ブリザドクラッシュ","30512711","✓","✓"
"Seven","Diving Strike","BSB1","","Frost Magic","BLK","Single enemy","Magical","4.72","Ice, NE","1.65","Two single attacks (2.36 each), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Black Magic","フリーズマジック","30512712","✓","✓"
"Sice","Black Hole (Type-0)","BSB1","","Nebula Slash","PHY","Single enemy","Physical","2.52","Dark, NE","1.65","Four single attacks (0.63 each)","Y","Lowest HP% enemy","50","Darkness","ネビュラスラッシュ","30512721","✓","✓"
"Sice","Black Hole (Type-0)","BSB1","","Dark Boon","PHY","Single enemy","Physical","1.53","Dark, NE","1.65","Three single attacks (0.51 each), grants [Darkness Quick Cast 3] to the user","Y","Lowest HP% enemy","50","Darkness","ダークブースト","30512722","✓","✓"
"Jack","Lightning Flash","BSB1","","Class Clown","PHY","Single enemy","Physical","1.96","Fire, NE","1.65","Four single attacks (0.49 each), grants [Samurai +15% Boost 2] to the user","Y","Lowest HP% enemy","50","Samurai","気炎万丈","30513501","✓","✓"
