"Realm Core Core Core Core Core Core Core Core Core Core Core Core Core Core","Character Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro","Img ","Name HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Effect HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Mote 1 Required Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 2 Required Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 3 Required Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 4 Required ","","Hero Mote Required ",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs I",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs I",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs I",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs I",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs II",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs II",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs II",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs II",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","","","","","","","Biggs II",""
"Core","Biggs","","ATK +10","ATK +10","Vitality (7★)","3","Sparkling (6★)","5","","","","","Biggs II",""
"Core","Biggs","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"Core","Biggs","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"Core","Biggs","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Core","Biggs","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Core","Biggs","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Core","Biggs","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Core","Biggs","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Core","Biggs","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Core","Biggs","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Core","Biggs","","SPD +10","SPD +10","Spirit (6★)","5","Vitality (6★)","10","","","","","",""
"Core","Biggs","","SPD +10","SPD +10","Spirit (7★)","3","Dexterity (7★)","3","Vitality (7★)","3","","","Biggs I",""
"Core","Biggs","","SPD +10","SPD +10","Spirit (7★)","3","Dexterity (7★)","3","Vitality (7★)","3","","","Biggs I",""
"Core","Biggs","","SPD +10","SPD +10","Spirit (7★)","3","Dexterity (7★)","3","Vitality (7★)","3","","","Biggs I",""
"Core","Biggs","","SPD +10","SPD +10","Spirit (7★)","3","Dexterity (7★)","3","Vitality (7★)","3","","","Biggs II",""
"Core","Biggs","","ATK Reverie (Biggs)","ATK +130","Spirit (6★)","26","Dexterity (6★)","26","Vitality (6★)","26","","","",""
"Core","Biggs","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Core","Biggs","","Core/Beyond Bond II","Increases damage dealt by 0/2/4/5/6% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Core","Biggs","","Core/Beyond Bond III","Increases damage dealt by 1/2/3/4/5% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"Core","Biggs","","Earth, Holy Ability Damage +6%","Earth or Holy abilities deal 6% more damage","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Core","Biggs","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Core","Biggs","","PHY Damage +6%","PHY attacks deal 6% more damage","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Core","Biggs","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Core","Biggs","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Biggs","","Earth Harmony - Physical","PHY attacks deal 1/2/3/4/5% more damage if there are 1/2/3/4/5 characters with any [Earth Infusion] in the party","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"Core","Biggs","","Creation Damage +2%","Increases damage dealt by 2% in Memories of Creation Dungeons","Spirit (7★)","2","Dexterity (7★)","2","Vitality (7★)","2","","","Biggs I",""
"Core","Biggs","","Antiquity Damage +2%","Increases damage dealt by 2% in Memories of Antiquity Dungeons","Spirit (7★)","2","Dexterity (7★)","2","Vitality (7★)","2","","","Biggs I",""
"Core","Biggs","","Fate Damage +6%","Increases damage dealt by 6% in Memories of Fate Dungeons","Spirit (7★)","6","Dexterity (7★)","6","Vitality (7★)","6","","","Biggs I",""
"Core","Biggs","","Weakness Damage +3%","Increases damage dealt by 3% when exploiting elemental weakness","Spirit (7★)","7","Dexterity (7★)","7","Vitality (7★)","7","","","Biggs I",""
"Core","Biggs","","PHY Damage +3%","PHY attacks deal 3% more damage","Spirit (7★)","7","Dexterity (7★)","7","Vitality (7★)","7","","","Biggs I",""
"Core","Biggs","","Creation Damage +2%","Increases damage dealt by 2% in Memories of Creation Dungeons","Spirit (7★)","2","Dexterity (7★)","2","Vitality (7★)","2","","","Biggs II",""
"Core","Biggs","","Antiquity Damage +2%","Increases damage dealt by 2% in Memories of Antiquity Dungeons","Spirit (7★)","2","Dexterity (7★)","2","Vitality (7★)","2","","","Biggs II",""
"Core","Biggs","","Fate Damage +4%","Increases damage dealt by 4% in Memories of Fate Dungeons","Spirit (7★)","4","Dexterity (7★)","4","Vitality (7★)","4","","","Biggs II",""
"Core","Biggs","","Hero Ability Damage +6%","Hero Abilities deal 6% more damage","Spirit (7★)","15","Dexterity (7★)","15","Vitality (7★)","15","","","Biggs II",""
"Core","Biggs","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Core","Biggs","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Biggs","","Arcane Knowledge","Magia EXP +400","Spirit (7★)","5","Dexterity (7★)","5","Vitality (7★)","5","","","",""
"Core","Biggs","","Arcane Knowledge","Magia EXP +400","Spirit (7★)","5","Dexterity (7★)","5","Vitality (7★)","5","Sparkling (6★)","3","",""
"Core","Biggs","","Boulder Blow","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Core","Biggs","","Unshackled Power","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Core","Wedge","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Core","Wedge","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"Core","Wedge","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Core","Wedge","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"Core","Wedge","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Core","Wedge","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"Core","Wedge","","DEF +10","DEF +10","Dexterity (6★)","2","Vitality (6★)","4","","","","","",""
"Core","Wedge","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Core","Wedge","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Core","Wedge","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Core","Wedge","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Core","Wedge","","MAG +10","MAG +10","Dexterity (6★)","10","","","","","","","",""
"Core","Wedge","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Core","Wedge","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Core","Wedge","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Core","Wedge","","RES +10","RES +10","Spirit (6★)","9","Dexterity (6★)","3","","","","","",""
"Core","Wedge","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Core","Wedge","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Core","Wedge","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Core","Wedge","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"Core","Wedge","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Core","Wedge","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Core","Wedge","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"Core","Wedge","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"Core","Wedge","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Wedge","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Wedge","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Core","Wedge","","","BLK dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Core","Wedge","","HP +400","HP +400","Spirit (6★)","13","Dexterity (6★)","13","Vitality (6★)","13","","","",""
"Core","Wedge","","SPD +10","SPD +10","Spirit (6★)","2","Vitality (6★)","1","","","","","",""
"Core","Wedge","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Core","Wedge","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Wedge","","HP +1000","HP +1000","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Core","Wedge","","","Wind ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Core","Wedge","","","ATK +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"Core","Wedge","","","MAG +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"Core","Wedge","","Trickster","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Core","Wedge","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Core","Wedge","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Core","Wedge","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Core","Wedge","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Core","Wedge","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Wedge","","","Wind Harmony - Physical","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"Core","Wedge","","","Wind Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"Core","Dr. Mog","","DEF +10","DEF +10","Dexterity (6★)","11","Vitality (6★)","5","","","","","",""
"Core","Dr. Mog","","DEF +10","DEF +10","Dexterity (6★)","6","Vitality (6★)","3","","","","","",""
"Core","Dr. Mog","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","3","","","","","",""
"Core","Dr. Mog","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","11","","","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Core","Dr. Mog","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Core","Dr. Mog","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Core","Dr. Mog","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Core","Dr. Mog","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Core","Dr. Mog","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Core","Dr. Mog","","MND +10","MND +10","Spirit (6★)","20","","","","","","","",""
"Core","Dr. Mog","","MND +10","MND +10","Spirit (6★)","17","","","","","","","",""
"Core","Dr. Mog","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"Core","Dr. Mog","","MND +10","MND +10","Spirit (6★)","11","","","","","","","",""
"Core","Dr. Mog","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Dr. Mog","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Core","Dr. Mog","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Core","Dr. Mog","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Core","Dr. Mog","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Core","Dr. Mog","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Dr. Mog","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Dr. Mog","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Dr. Mog","","Weakness Damage +6%","Increases damage dealt by 6% when exploiting elemental weakness","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Core","Dr. Mog","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Dr. Mog","","SPD +10","SPD +10","Spirit (6★)","3","Vitality (6★)","1","","","","","",""
"Core","Dr. Mog","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Core","Dr. Mog","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Core","Dr. Mog","","","Prismatic ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Core","Dr. Mog","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Core","Dr. Mog","","","MAG +25","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Dr. Mog","","","MND +25","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Dr. Mog","","Dr. Mog's Secret","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Core","Dr. Mog","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Core","Dr. Mog","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Core","Dr. Mog","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Core","Dr. Mog","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Core","Dr. Mog","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Core","Dr. Mog","","","Prismatic Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"I","Warrior of Light","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"I","Warrior of Light","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"I","Warrior of Light","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"I","Warrior of Light","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"I","Warrior of Light","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"I","Warrior of Light","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"I","Warrior of Light","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"I","Warrior of Light","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"I","Warrior of Light","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"I","Warrior of Light","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
